Date,Centre_Name,Commodity_Name,Price
18-10-2011,JAMMU,Onion,18
18-10-2011,AMRITSAR,Onion,NA
18-10-2011,LUDHIANA,Onion,NA
18-10-2011,BATHINDA,Onion,NA
18-10-2011,LUCKNOW,Onion,20
18-10-2011,KANPUR,Onion,20
18-10-2011,VARANASI,Onion,22
18-10-2011,AGRA,Onion,NA
18-10-2011,DEHRADUN,Onion,NA
18-10-2011,RAIPUR,Onion,18
18-10-2011,AHMEDABAD,Onion,18
18-10-2011,RAJKOT,Onion,15
18-10-2011,BHOPAL,Onion,11
18-10-2011,INDORE,Onion,NA
18-10-2011,MUMBAI,Onion,21
18-10-2011,NAGPUR,Onion,18
18-10-2011,JAIPUR,Onion,NA
18-10-2011,JODHPUR,Onion,NA
18-10-2011,KOTA,Onion,NA
18-10-2011,PATNA,Onion,18
18-10-2011,BHAGALPUR,Onion,NA
18-10-2011,RANCHI,Onion,18
18-10-2011,BHUBANESHWAR,Onion,17
18-10-2011,CUTTACK,Onion,17
18-10-2011,SAMBALPUR,Onion,17
18-10-2011,KOLKATA,Onion,18
18-10-2011,SILIGURI,Onion,18
18-10-2011,ITANAGAR,Onion,NA
18-10-2011,GUWAHATI,Onion,NA
18-10-2011,SHILLONG,Onion,NA
18-10-2011,AIZWAL,Onion,25
18-10-2011,DIMAPUR,Onion,30
18-10-2011,AGARTALA,Onion,NA
18-10-2011,VIJAYWADA,Onion,15
18-10-2011,BENGALURU,Onion,17
18-10-2011,DHARWAD,Onion,17
18-10-2011,T.PURAM,Onion,25
18-10-2011,ERNAKULAM,Onion,18
18-10-2011,CHENNAI,Onion,15
18-10-2011,DINDIGUL,Onion,20
18-10-2011,THIRUCHIRAPALLI,Onion,20
18-10-2011,HYDERABAD,Onion,20
19-10-2011,CHANDIGARH,Onion,NA
19-10-2011,DELHI,Onion,23
19-10-2011,HISAR,Onion,NA
19-10-2011,KARNAL,Onion,NA
19-10-2011,SHIMLA,Onion,20
19-10-2011,MANDI,Onion,NA
19-10-2011,SRINAGAR,Onion,NA
19-10-2011,JAMMU,Onion,20
19-10-2011,AMRITSAR,Onion,NA
19-10-2011,LUDHIANA,Onion,NA
19-10-2011,BATHINDA,Onion,NA
19-10-2011,LUCKNOW,Onion,20
19-10-2011,KANPUR,Onion,20
19-10-2011,VARANASI,Onion,22
19-10-2011,AGRA,Onion,NA
19-10-2011,DEHRADUN,Onion,20
19-10-2011,RAIPUR,Onion,18
19-10-2011,AHMEDABAD,Onion,18
19-10-2011,RAJKOT,Onion,15
19-10-2011,BHOPAL,Onion,11
19-10-2011,INDORE,Onion,NA
19-10-2011,MUMBAI,Onion,21
19-10-2011,NAGPUR,Onion,18
19-10-2011,JAIPUR,Onion,NA
19-10-2011,JODHPUR,Onion,NA
19-10-2011,KOTA,Onion,NA
19-10-2011,PATNA,Onion,NA
19-10-2011,BHAGALPUR,Onion,NA
19-10-2011,RANCHI,Onion,NA
19-10-2011,BHUBANESHWAR,Onion,17
19-10-2011,CUTTACK,Onion,17
19-10-2011,SAMBALPUR,Onion,17
19-10-2011,KOLKATA,Onion,18
19-10-2011,SILIGURI,Onion,18
19-10-2011,ITANAGAR,Onion,NA
19-10-2011,GUWAHATI,Onion,NA
19-10-2011,SHILLONG,Onion,NA
19-10-2011,AIZWAL,Onion,NA
19-10-2011,DIMAPUR,Onion,30
19-10-2011,AGARTALA,Onion,NA
19-10-2011,VIJAYWADA,Onion,15
19-10-2011,BENGALURU,Onion,NA
19-10-2011,DHARWAD,Onion,NA
19-10-2011,T.PURAM,Onion,25
19-10-2011,ERNAKULAM,Onion,18
19-10-2011,CHENNAI,Onion,14
19-10-2011,DINDIGUL,Onion,20
19-10-2011,THIRUCHIRAPALLI,Onion,20
19-10-2011,HYDERABAD,Onion,20
20-10-2011,CHANDIGARH,Onion,NA
20-10-2011,DELHI,Onion,22
20-10-2011,HISAR,Onion,NA
20-10-2011,KARNAL,Onion,NA
20-10-2011,SHIMLA,Onion,20
20-10-2011,MANDI,Onion,NA
20-10-2011,SRINAGAR,Onion,NA
20-10-2011,JAMMU,Onion,18
20-10-2011,AMRITSAR,Onion,NA
20-10-2011,LUDHIANA,Onion,NA
20-10-2011,BATHINDA,Onion,NA
20-10-2011,LUCKNOW,Onion,20
20-10-2011,KANPUR,Onion,20
20-10-2011,VARANASI,Onion,22
20-10-2011,AGRA,Onion,NA
20-10-2011,DEHRADUN,Onion,20
20-10-2011,RAIPUR,Onion,18
20-10-2011,AHMEDABAD,Onion,18
20-10-2011,RAJKOT,Onion,15
20-10-2011,BHOPAL,Onion,NA
20-10-2011,INDORE,Onion,16
20-10-2011,MUMBAI,Onion,21
20-10-2011,NAGPUR,Onion,18
20-10-2011,JAIPUR,Onion,15
20-10-2011,JODHPUR,Onion,NA
20-10-2011,KOTA,Onion,NA
20-10-2011,PATNA,Onion,NA
20-10-2011,BHAGALPUR,Onion,NA
20-10-2011,RANCHI,Onion,20
20-10-2011,BHUBANESHWAR,Onion,17
20-10-2011,CUTTACK,Onion,17
20-10-2011,SAMBALPUR,Onion,17
20-10-2011,KOLKATA,Onion,16
20-10-2011,SILIGURI,Onion,NA
20-10-2011,ITANAGAR,Onion,NA
20-10-2011,GUWAHATI,Onion,NA
20-10-2011,SHILLONG,Onion,23
20-10-2011,AIZWAL,Onion,25
20-10-2011,DIMAPUR,Onion,30
20-10-2011,AGARTALA,Onion,NA
20-10-2011,VIJAYWADA,Onion,14
20-10-2011,BENGALURU,Onion,17
20-10-2011,DHARWAD,Onion,18
20-10-2011,T.PURAM,Onion,25
20-10-2011,ERNAKULAM,Onion,NA
20-10-2011,CHENNAI,Onion,13
20-10-2011,DINDIGUL,Onion,20
20-10-2011,THIRUCHIRAPALLI,Onion,20
20-10-2011,HYDERABAD,Onion,19
21-10-2011,CHANDIGARH,Onion,NA
21-10-2011,DELHI,Onion,22
21-10-2011,HISAR,Onion,NA
21-10-2011,KARNAL,Onion,NA
21-10-2011,SHIMLA,Onion,20
21-10-2011,MANDI,Onion,NA
21-10-2011,SRINAGAR,Onion,NA
21-10-2011,JAMMU,Onion,20
21-10-2011,AMRITSAR,Onion,NA
21-10-2011,LUDHIANA,Onion,NA
21-10-2011,BATHINDA,Onion,NA
21-10-2011,LUCKNOW,Onion,20
21-10-2011,KANPUR,Onion,20
21-10-2011,VARANASI,Onion,NA
21-10-2011,AGRA,Onion,NA
21-10-2011,DEHRADUN,Onion,20
21-10-2011,RAIPUR,Onion,18
21-10-2011,AHMEDABAD,Onion,18
21-10-2011,RAJKOT,Onion,15
21-10-2011,BHOPAL,Onion,11
21-10-2011,INDORE,Onion,16
21-10-2011,MUMBAI,Onion,21
21-10-2011,NAGPUR,Onion,18
21-10-2011,JAIPUR,Onion,15
21-10-2011,JODHPUR,Onion,NA
21-10-2011,KOTA,Onion,NA
21-10-2011,PATNA,Onion,15
21-10-2011,BHAGALPUR,Onion,NA
21-10-2011,RANCHI,Onion,NA
21-10-2011,BHUBANESHWAR,Onion,17
21-10-2011,CUTTACK,Onion,17
21-10-2011,SAMBALPUR,Onion,17
21-10-2011,KOLKATA,Onion,18
21-10-2011,SILIGURI,Onion,NA
21-10-2011,ITANAGAR,Onion,NA
21-10-2011,GUWAHATI,Onion,NA
21-10-2011,SHILLONG,Onion,23
21-10-2011,AIZWAL,Onion,25
21-10-2011,DIMAPUR,Onion,30
21-10-2011,AGARTALA,Onion,NA
21-10-2011,VIJAYWADA,Onion,14
21-10-2011,BENGALURU,Onion,17
21-10-2011,DHARWAD,Onion,18
21-10-2011,T.PURAM,Onion,25
21-10-2011,ERNAKULAM,Onion,18
21-10-2011,CHENNAI,Onion,13
21-10-2011,DINDIGUL,Onion,18
21-10-2011,THIRUCHIRAPALLI,Onion,20
21-10-2011,HYDERABAD,Onion,19
24-10-2011,CHANDIGARH,Onion,NA
24-10-2011,DELHI,Onion,22
24-10-2011,HISAR,Onion,NA
24-10-2011,KARNAL,Onion,NA
24-10-2011,SHIMLA,Onion,20
24-10-2011,MANDI,Onion,NA
24-10-2011,SRINAGAR,Onion,NA
24-10-2011,JAMMU,Onion,18
24-10-2011,AMRITSAR,Onion,15
24-10-2011,LUDHIANA,Onion,23
24-10-2011,BATHINDA,Onion,15
24-10-2011,LUCKNOW,Onion,20
24-10-2011,KANPUR,Onion,NA
24-10-2011,VARANASI,Onion,NA
24-10-2011,AGRA,Onion,NA
24-10-2011,DEHRADUN,Onion,20
24-10-2011,RAIPUR,Onion,18
24-10-2011,AHMEDABAD,Onion,NA
24-10-2011,RAJKOT,Onion,NA
24-10-2011,BHOPAL,Onion,11
24-10-2011,INDORE,Onion,16
24-10-2011,MUMBAI,Onion,21
24-10-2011,NAGPUR,Onion,18
24-10-2011,JAIPUR,Onion,15
24-10-2011,JODHPUR,Onion,NA
24-10-2011,KOTA,Onion,NA
24-10-2011,PATNA,Onion,14
24-10-2011,BHAGALPUR,Onion,NA
24-10-2011,RANCHI,Onion,NA
24-10-2011,BHUBANESHWAR,Onion,17
24-10-2011,CUTTACK,Onion,17
24-10-2011,SAMBALPUR,Onion,17
24-10-2011,KOLKATA,Onion,18
24-10-2011,SILIGURI,Onion,NA
24-10-2011,ITANAGAR,Onion,NA
24-10-2011,GUWAHATI,Onion,NA
24-10-2011,SHILLONG,Onion,23
24-10-2011,AIZWAL,Onion,NA
24-10-2011,DIMAPUR,Onion,NA
24-10-2011,AGARTALA,Onion,NA
24-10-2011,VIJAYWADA,Onion,14
24-10-2011,BENGALURU,Onion,17
24-10-2011,DHARWAD,Onion,18
24-10-2011,T.PURAM,Onion,25
24-10-2011,ERNAKULAM,Onion,18
24-10-2011,CHENNAI,Onion,13
24-10-2011,DINDIGUL,Onion,20
24-10-2011,THIRUCHIRAPALLI,Onion,16
24-10-2011,HYDERABAD,Onion,18
25-10-2011,CHANDIGARH,Onion,NA
25-10-2011,DELHI,Onion,23
25-10-2011,HISAR,Onion,25
25-10-2011,KARNAL,Onion,20
25-10-2011,SHIMLA,Onion,20
25-10-2011,MANDI,Onion,25
25-10-2011,SRINAGAR,Onion,NA
25-10-2011,JAMMU,Onion,18
25-10-2011,AMRITSAR,Onion,NA
25-10-2011,LUDHIANA,Onion,NA
25-10-2011,BATHINDA,Onion,NA
25-10-2011,LUCKNOW,Onion,NA
25-10-2011,KANPUR,Onion,NA
25-10-2011,VARANASI,Onion,20
25-10-2011,AGRA,Onion,20
25-10-2011,DEHRADUN,Onion,20
25-10-2011,RAIPUR,Onion,18
25-10-2011,AHMEDABAD,Onion,18
25-10-2011,RAJKOT,Onion,15
25-10-2011,BHOPAL,Onion,NA
25-10-2011,INDORE,Onion,16
25-10-2011,MUMBAI,Onion,21
25-10-2011,NAGPUR,Onion,18
25-10-2011,JAIPUR,Onion,15
25-10-2011,JODHPUR,Onion,NA
25-10-2011,KOTA,Onion,NA
25-10-2011,PATNA,Onion,14
25-10-2011,BHAGALPUR,Onion,NA
25-10-2011,RANCHI,Onion,NA
25-10-2011,BHUBANESHWAR,Onion,16
25-10-2011,CUTTACK,Onion,17
25-10-2011,SAMBALPUR,Onion,17
25-10-2011,KOLKATA,Onion,18
25-10-2011,SILIGURI,Onion,20
25-10-2011,ITANAGAR,Onion,NA
25-10-2011,GUWAHATI,Onion,NA
25-10-2011,SHILLONG,Onion,NA
25-10-2011,AIZWAL,Onion,NA
25-10-2011,DIMAPUR,Onion,NA
25-10-2011,AGARTALA,Onion,23
25-10-2011,VIJAYWADA,Onion,14
25-10-2011,BENGALURU,Onion,NA
25-10-2011,DHARWAD,Onion,NA
25-10-2011,T.PURAM,Onion,25
25-10-2011,ERNAKULAM,Onion,18
25-10-2011,CHENNAI,Onion,13
25-10-2011,DINDIGUL,Onion,20
25-10-2011,THIRUCHIRAPALLI,Onion,18
25-10-2011,HYDERABAD,Onion,18
27-10-2011,CHANDIGARH,Onion,20
27-10-2011,DELHI,Onion,23
27-10-2011,HISAR,Onion,NA
27-10-2011,KARNAL,Onion,NA
27-10-2011,SHIMLA,Onion,NA
27-10-2011,MANDI,Onion,25
27-10-2011,SRINAGAR,Onion,NA
27-10-2011,JAMMU,Onion,18
27-10-2011,AMRITSAR,Onion,NA
27-10-2011,LUDHIANA,Onion,NA
27-10-2011,BATHINDA,Onion,NA
27-10-2011,LUCKNOW,Onion,NA
27-10-2011,KANPUR,Onion,NA
27-10-2011,VARANASI,Onion,NA
27-10-2011,AGRA,Onion,NA
27-10-2011,DEHRADUN,Onion,NA
27-10-2011,RAIPUR,Onion,NA
27-10-2011,AHMEDABAD,Onion,NA
27-10-2011,RAJKOT,Onion,NA
27-10-2011,BHOPAL,Onion,NA
27-10-2011,INDORE,Onion,NA
27-10-2011,MUMBAI,Onion,NA
27-10-2011,NAGPUR,Onion,NA
27-10-2011,JAIPUR,Onion,NA
27-10-2011,JODHPUR,Onion,NA
27-10-2011,KOTA,Onion,NA
27-10-2011,PATNA,Onion,NA
27-10-2011,BHAGALPUR,Onion,NA
27-10-2011,RANCHI,Onion,NA
27-10-2011,BHUBANESHWAR,Onion,16
27-10-2011,CUTTACK,Onion,17
27-10-2011,SAMBALPUR,Onion,17
27-10-2011,KOLKATA,Onion,16
27-10-2011,SILIGURI,Onion,NA
27-10-2011,ITANAGAR,Onion,NA
27-10-2011,GUWAHATI,Onion,NA
27-10-2011,SHILLONG,Onion,23
27-10-2011,AIZWAL,Onion,NA
27-10-2011,DIMAPUR,Onion,NA
27-10-2011,AGARTALA,Onion,NA
27-10-2011,VIJAYWADA,Onion,14
27-10-2011,BENGALURU,Onion,17
27-10-2011,DHARWAD,Onion,19
27-10-2011,T.PURAM,Onion,25
27-10-2011,ERNAKULAM,Onion,19
27-10-2011,CHENNAI,Onion,13
27-10-2011,DINDIGUL,Onion,20
27-10-2011,THIRUCHIRAPALLI,Onion,NA
27-10-2011,HYDERABAD,Onion,19
28-10-2011,CHANDIGARH,Onion,20
28-10-2011,DELHI,Onion,23
28-10-2011,HISAR,Onion,NA
28-10-2011,KARNAL,Onion,NA
28-10-2011,SHIMLA,Onion,NA
28-10-2011,MANDI,Onion,25
28-10-2011,SRINAGAR,Onion,NA
28-10-2011,JAMMU,Onion,16
28-10-2011,AMRITSAR,Onion,NA
28-10-2011,LUDHIANA,Onion,NA
28-10-2011,BATHINDA,Onion,NA
28-10-2011,LUCKNOW,Onion,NA
28-10-2011,KANPUR,Onion,NA
28-10-2011,VARANASI,Onion,NA
28-10-2011,AGRA,Onion,NA
28-10-2011,DEHRADUN,Onion,NA
28-10-2011,RAIPUR,Onion,NA
28-10-2011,AHMEDABAD,Onion,NA
28-10-2011,RAJKOT,Onion,NA
28-10-2011,BHOPAL,Onion,NA
28-10-2011,INDORE,Onion,NA
28-10-2011,MUMBAI,Onion,NA
28-10-2011,NAGPUR,Onion,NA
28-10-2011,JAIPUR,Onion,NA
28-10-2011,JODHPUR,Onion,NA
28-10-2011,KOTA,Onion,NA
28-10-2011,PATNA,Onion,NA
28-10-2011,BHAGALPUR,Onion,NA
28-10-2011,RANCHI,Onion,NA
28-10-2011,BHUBANESHWAR,Onion,16
28-10-2011,CUTTACK,Onion,17
28-10-2011,SAMBALPUR,Onion,17
28-10-2011,KOLKATA,Onion,NA
28-10-2011,SILIGURI,Onion,NA
28-10-2011,ITANAGAR,Onion,NA
28-10-2011,GUWAHATI,Onion,NA
28-10-2011,SHILLONG,Onion,NA
28-10-2011,AIZWAL,Onion,NA
28-10-2011,DIMAPUR,Onion,NA
28-10-2011,AGARTALA,Onion,NA
28-10-2011,VIJAYWADA,Onion,14
28-10-2011,BENGALURU,Onion,17
28-10-2011,DHARWAD,Onion,19
28-10-2011,T.PURAM,Onion,25
28-10-2011,ERNAKULAM,Onion,19
28-10-2011,CHENNAI,Onion,13
28-10-2011,DINDIGUL,Onion,20
28-10-2011,THIRUCHIRAPALLI,Onion,20
28-10-2011,HYDERABAD,Onion,18
31-10-2011,CHANDIGARH,Onion,NA
31-10-2011,DELHI,Onion,23
31-10-2011,HISAR,Onion,25
31-10-2011,KARNAL,Onion,20
31-10-2011,SHIMLA,Onion,20
31-10-2011,MANDI,Onion,18
31-10-2011,SRINAGAR,Onion,20
31-10-2011,JAMMU,Onion,16
31-10-2011,AMRITSAR,Onion,NA
31-10-2011,LUDHIANA,Onion,NA
31-10-2011,BATHINDA,Onion,NA
31-10-2011,LUCKNOW,Onion,NA
31-10-2011,KANPUR,Onion,20
31-10-2011,VARANASI,Onion,20
31-10-2011,AGRA,Onion,NA
31-10-2011,DEHRADUN,Onion,20
31-10-2011,RAIPUR,Onion,18
31-10-2011,AHMEDABAD,Onion,NA
31-10-2011,RAJKOT,Onion,NA
31-10-2011,BHOPAL,Onion,11
31-10-2011,INDORE,Onion,18
31-10-2011,MUMBAI,Onion,22
31-10-2011,NAGPUR,Onion,18
31-10-2011,JAIPUR,Onion,15
31-10-2011,JODHPUR,Onion,NA
31-10-2011,KOTA,Onion,NA
31-10-2011,PATNA,Onion,NA
31-10-2011,BHAGALPUR,Onion,NA
31-10-2011,RANCHI,Onion,NA
31-10-2011,BHUBANESHWAR,Onion,17
31-10-2011,CUTTACK,Onion,17
31-10-2011,SAMBALPUR,Onion,17
31-10-2011,KOLKATA,Onion,18
31-10-2011,SILIGURI,Onion,18
31-10-2011,ITANAGAR,Onion,NA
31-10-2011,GUWAHATI,Onion,NA
31-10-2011,SHILLONG,Onion,23
31-10-2011,AIZWAL,Onion,25
31-10-2011,DIMAPUR,Onion,NA
31-10-2011,AGARTALA,Onion,NA
31-10-2011,VIJAYWADA,Onion,14
31-10-2011,BENGALURU,Onion,16
31-10-2011,DHARWAD,Onion,19
31-10-2011,T.PURAM,Onion,25
31-10-2011,ERNAKULAM,Onion,19
31-10-2011,CHENNAI,Onion,15
31-10-2011,DINDIGUL,Onion,20
31-10-2011,THIRUCHIRAPALLI,Onion,18
31-10-2011,HYDERABAD,Onion,17
01-11-2011,CHANDIGARH,Onion,20
01-11-2011,DELHI,Onion,21
01-11-2011,HISAR,Onion,25
01-11-2011,KARNAL,Onion,20
01-11-2011,SHIMLA,Onion,20
01-11-2011,MANDI,Onion,15
01-11-2011,SRINAGAR,Onion,20
01-11-2011,JAMMU,Onion,15
01-11-2011,AMRITSAR,Onion,NA
01-11-2011,LUDHIANA,Onion,NA
01-11-2011,BATHINDA,Onion,NA
01-11-2011,LUCKNOW,Onion,20
01-11-2011,KANPUR,Onion,20
01-11-2011,VARANASI,Onion,20
01-11-2011,AGRA,Onion,20
01-11-2011,DEHRADUN,Onion,20
01-11-2011,RAIPUR,Onion,18
01-11-2011,AHMEDABAD,Onion,NA
01-11-2011,RAJKOT,Onion,NA
01-11-2011,BHOPAL,Onion,11
01-11-2011,INDORE,Onion,NA
01-11-2011,MUMBAI,Onion,22
01-11-2011,NAGPUR,Onion,18
01-11-2011,JAIPUR,Onion,15
01-11-2011,JODHPUR,Onion,NA
01-11-2011,KOTA,Onion,NA
01-11-2011,PATNA,Onion,NA
01-11-2011,BHAGALPUR,Onion,NA
01-11-2011,RANCHI,Onion,NA
01-11-2011,BHUBANESHWAR,Onion,17
01-11-2011,CUTTACK,Onion,16
01-11-2011,SAMBALPUR,Onion,17
01-11-2011,KOLKATA,Onion,18
01-11-2011,SILIGURI,Onion,20
01-11-2011,ITANAGAR,Onion,NA
01-11-2011,GUWAHATI,Onion,NA
01-11-2011,SHILLONG,Onion,23
01-11-2011,AIZWAL,Onion,NA
01-11-2011,DIMAPUR,Onion,25
01-11-2011,AGARTALA,Onion,23
01-11-2011,VIJAYWADA,Onion,14
01-11-2011,BENGALURU,Onion,16
01-11-2011,DHARWAD,Onion,19
01-11-2011,T.PURAM,Onion,25
01-11-2011,ERNAKULAM,Onion,19
01-11-2011,CHENNAI,Onion,16
01-11-2011,DINDIGUL,Onion,20
01-11-2011,THIRUCHIRAPALLI,Onion,18
01-11-2011,HYDERABAD,Onion,17
02-11-2011,CHANDIGARH,Onion,20
02-11-2011,DELHI,Onion,22
02-11-2011,HISAR,Onion,25
02-11-2011,KARNAL,Onion,22
02-11-2011,SHIMLA,Onion,20
02-11-2011,MANDI,Onion,15
02-11-2011,SRINAGAR,Onion,NA
02-11-2011,JAMMU,Onion,15
02-11-2011,AMRITSAR,Onion,NA
02-11-2011,LUDHIANA,Onion,NA
02-11-2011,BATHINDA,Onion,NA
02-11-2011,LUCKNOW,Onion,NA
02-11-2011,KANPUR,Onion,20
02-11-2011,VARANASI,Onion,20
02-11-2011,AGRA,Onion,22
02-11-2011,DEHRADUN,Onion,20
02-11-2011,RAIPUR,Onion,18
02-11-2011,AHMEDABAD,Onion,18
02-11-2011,RAJKOT,Onion,15
02-11-2011,BHOPAL,Onion,11
02-11-2011,INDORE,Onion,NA
02-11-2011,MUMBAI,Onion,22
02-11-2011,NAGPUR,Onion,18
02-11-2011,JAIPUR,Onion,15
02-11-2011,JODHPUR,Onion,NA
02-11-2011,KOTA,Onion,NA
02-11-2011,PATNA,Onion,NA
02-11-2011,BHAGALPUR,Onion,NA
02-11-2011,RANCHI,Onion,NA
02-11-2011,BHUBANESHWAR,Onion,17
02-11-2011,CUTTACK,Onion,16
02-11-2011,SAMBALPUR,Onion,17
02-11-2011,KOLKATA,Onion,18
02-11-2011,SILIGURI,Onion,20
02-11-2011,ITANAGAR,Onion,NA
02-11-2011,GUWAHATI,Onion,NA
02-11-2011,SHILLONG,Onion,NA
02-11-2011,AIZWAL,Onion,25
02-11-2011,DIMAPUR,Onion,NA
02-11-2011,AGARTALA,Onion,23
02-11-2011,VIJAYWADA,Onion,14
02-11-2011,BENGALURU,Onion,16
02-11-2011,DHARWAD,Onion,19
02-11-2011,T.PURAM,Onion,25
02-11-2011,ERNAKULAM,Onion,19
02-11-2011,CHENNAI,Onion,16
02-11-2011,DINDIGUL,Onion,20
02-11-2011,THIRUCHIRAPALLI,Onion,20
02-11-2011,HYDERABAD,Onion,16
03-11-2011,CHANDIGARH,Onion,20
03-11-2011,DELHI,Onion,22
03-11-2011,HISAR,Onion,25
03-11-2011,KARNAL,Onion,22
03-11-2011,SHIMLA,Onion,20
03-11-2011,MANDI,Onion,20
03-11-2011,SRINAGAR,Onion,20
03-11-2011,JAMMU,Onion,15
03-11-2011,AMRITSAR,Onion,NA
03-11-2011,LUDHIANA,Onion,NA
03-11-2011,BATHINDA,Onion,NA
03-11-2011,LUCKNOW,Onion,20
03-11-2011,KANPUR,Onion,20
03-11-2011,VARANASI,Onion,20
03-11-2011,AGRA,Onion,22
03-11-2011,DEHRADUN,Onion,20
03-11-2011,RAIPUR,Onion,18
03-11-2011,AHMEDABAD,Onion,18
03-11-2011,RAJKOT,Onion,15
03-11-2011,BHOPAL,Onion,11
03-11-2011,INDORE,Onion,NA
03-11-2011,MUMBAI,Onion,22
03-11-2011,NAGPUR,Onion,18
03-11-2011,JAIPUR,Onion,15
03-11-2011,JODHPUR,Onion,NA
03-11-2011,KOTA,Onion,NA
03-11-2011,PATNA,Onion,NA
03-11-2011,BHAGALPUR,Onion,NA
03-11-2011,RANCHI,Onion,NA
03-11-2011,BHUBANESHWAR,Onion,17
03-11-2011,CUTTACK,Onion,16
03-11-2011,SAMBALPUR,Onion,17
03-11-2011,KOLKATA,Onion,18
03-11-2011,SILIGURI,Onion,20
03-11-2011,ITANAGAR,Onion,NA
03-11-2011,GUWAHATI,Onion,19
03-11-2011,SHILLONG,Onion,23
03-11-2011,AIZWAL,Onion,NA
03-11-2011,DIMAPUR,Onion,25
03-11-2011,AGARTALA,Onion,NA
03-11-2011,VIJAYWADA,Onion,14
03-11-2011,BENGALURU,Onion,16
03-11-2011,DHARWAD,Onion,19
03-11-2011,T.PURAM,Onion,25
03-11-2011,ERNAKULAM,Onion,19
03-11-2011,CHENNAI,Onion,15
03-11-2011,DINDIGUL,Onion,20
03-11-2011,THIRUCHIRAPALLI,Onion,20
03-11-2011,HYDERABAD,Onion,16
04-11-2011,CHANDIGARH,Onion,20
04-11-2011,DELHI,Onion,22
04-11-2011,HISAR,Onion,25
04-11-2011,KARNAL,Onion,22
04-11-2011,SHIMLA,Onion,20
04-11-2011,MANDI,Onion,20
04-11-2011,SRINAGAR,Onion,20
04-11-2011,JAMMU,Onion,18
04-11-2011,AMRITSAR,Onion,NA
04-11-2011,LUDHIANA,Onion,NA
04-11-2011,BATHINDA,Onion,NA
04-11-2011,LUCKNOW,Onion,20
04-11-2011,KANPUR,Onion,20
04-11-2011,VARANASI,Onion,20
04-11-2011,AGRA,Onion,NA
04-11-2011,DEHRADUN,Onion,20
04-11-2011,RAIPUR,Onion,18
04-11-2011,AHMEDABAD,Onion,18
04-11-2011,RAJKOT,Onion,20
04-11-2011,BHOPAL,Onion,NA
04-11-2011,INDORE,Onion,18
04-11-2011,MUMBAI,Onion,21
04-11-2011,NAGPUR,Onion,18
04-11-2011,JAIPUR,Onion,15
04-11-2011,JODHPUR,Onion,NA
04-11-2011,KOTA,Onion,NA
04-11-2011,PATNA,Onion,NA
04-11-2011,BHAGALPUR,Onion,NA
04-11-2011,RANCHI,Onion,20
04-11-2011,BHUBANESHWAR,Onion,17
04-11-2011,CUTTACK,Onion,16
04-11-2011,SAMBALPUR,Onion,17
04-11-2011,KOLKATA,Onion,18
04-11-2011,SILIGURI,Onion,20
04-11-2011,ITANAGAR,Onion,NA
04-11-2011,GUWAHATI,Onion,19
04-11-2011,SHILLONG,Onion,23
04-11-2011,AIZWAL,Onion,NA
04-11-2011,DIMAPUR,Onion,NA
04-11-2011,AGARTALA,Onion,NA
04-11-2011,VIJAYWADA,Onion,14
04-11-2011,BENGALURU,Onion,16
04-11-2011,DHARWAD,Onion,19
04-11-2011,T.PURAM,Onion,25
04-11-2011,ERNAKULAM,Onion,18
04-11-2011,CHENNAI,Onion,15
04-11-2011,DINDIGUL,Onion,20
04-11-2011,THIRUCHIRAPALLI,Onion,20
04-11-2011,HYDERABAD,Onion,16
08-11-2011,CHANDIGARH,Onion,20
08-11-2011,DELHI,Onion,21
08-11-2011,HISAR,Onion,25
08-11-2011,KARNAL,Onion,22
08-11-2011,SHIMLA,Onion,20
08-11-2011,MANDI,Onion,20
08-11-2011,SRINAGAR,Onion,NA
08-11-2011,JAMMU,Onion,NA
08-11-2011,AMRITSAR,Onion,NA
08-11-2011,LUDHIANA,Onion,NA
08-11-2011,BATHINDA,Onion,NA
08-11-2011,LUCKNOW,Onion,20
08-11-2011,KANPUR,Onion,20
08-11-2011,VARANASI,Onion,NA
08-11-2011,AGRA,Onion,NA
08-11-2011,DEHRADUN,Onion,20
08-11-2011,RAIPUR,Onion,18
08-11-2011,AHMEDABAD,Onion,18
08-11-2011,RAJKOT,Onion,20
08-11-2011,BHOPAL,Onion,NA
08-11-2011,INDORE,Onion,NA
08-11-2011,MUMBAI,Onion,21
08-11-2011,NAGPUR,Onion,18
08-11-2011,JAIPUR,Onion,15
08-11-2011,JODHPUR,Onion,11
08-11-2011,KOTA,Onion,NA
08-11-2011,PATNA,Onion,NA
08-11-2011,BHAGALPUR,Onion,NA
08-11-2011,RANCHI,Onion,20
08-11-2011,BHUBANESHWAR,Onion,NA
08-11-2011,CUTTACK,Onion,NA
08-11-2011,SAMBALPUR,Onion,NA
08-11-2011,KOLKATA,Onion,18
08-11-2011,SILIGURI,Onion,20
08-11-2011,ITANAGAR,Onion,NA
08-11-2011,GUWAHATI,Onion,19
08-11-2011,SHILLONG,Onion,23
08-11-2011,AIZWAL,Onion,NA
08-11-2011,DIMAPUR,Onion,25
08-11-2011,AGARTALA,Onion,23
08-11-2011,VIJAYWADA,Onion,16
08-11-2011,BENGALURU,Onion,16
08-11-2011,DHARWAD,Onion,19
08-11-2011,T.PURAM,Onion,25
08-11-2011,ERNAKULAM,Onion,18
08-11-2011,CHENNAI,Onion,16
